Order ID,Product Name,Category,Price,Quantity,Customer Name,Date
,messi,,unknown,-1,J0hn,2024-01-01
ORD4639,messi,Sports,,,,01/02/2024
ORD4640,,sports,,7,john ,
,Messi,,303.72,3,JOHN,
,Messi,Elec ,375.03,-1,John,
4643,Messi,,408.55,,,2024-01-01
, Messi ,,unknown,,John,2024/13/01
,,,unknown,7,JOHN,
,messi,,unknown,6,john ,01/02/2024
,Messi!!,sports,,6,,
,messi,Sports,,,,
,messi,sports,unknown,,J0hn,
4650,MESSI,Electronics,,-1,JOHN,2024-01-01
,,,,,,
,Messi,Elec ,,,J0hn,01/02/2024
,Messi!!,Electronics,unknown,,john ,
,MESSI,,,,JOHN,2024-01-01
,Messi!!,,,,john ,2024/13/01
4656,Messi!!,Elec ,,,,01/02/2024
, Messi ,Electronics,,6,john ,2024/13/01
,,Sports,415.89,,,2024/13/01
,Messi,sports,unknown,3,John,
,MESSI,Elec ,,-1,J0hn,2024-01-01
, Messi ,Electronics,329.65,6,John,
, Messi ,,unknown,4,John,01/02/2024
,MESSI,,,3,John,2024/13/01
, Messi ,,unknown,,,
4665,,,,,john ,
,,Electronics,37.61,,,
4667, Messi ,Sports,,9,JOHN,2024/13/01
ORD4668,Messi,Sports,unknown,7,J0hn,2024/13/01
ORD4669,Messi,,unknown,1,JOHN,2024/13/01
4670, Messi ,Elec ,,,JOHN,
,MESSI,Electronics,unknown,-1,john ,01/02/2024
4672, Messi ,,,,,2024-01-01
,Messi!!,,,3,J0hn,2024/13/01
ORD4674,messi,,unknown,,john ,
,MESSI,sports,unknown,-1,J0hn,2024-01-01
ORD4676, Messi ,Electronics,256.11,,John,2024/13/01
4677, Messi ,Electronics,unknown,,John,2024/13/01
4678,messi,Elec ,,,J0hn,2024/13/01
,Messi,Electronics,unknown,,,2024-01-01
ORD4680,Messi,,,8,JOHN,
,,,,-1,,
4682,messi,,,,John,2024/13/01
4683,messi,Sports,,-1,,2024-01-01
4684, Messi ,,,10,J0hn,
4685,messi,sports,,1,,2024/13/01
,,,282.26,6,,
ORD4687,messi,sports,86.86,4,john ,2024-01-01
,messi,,unknown,-1,,
,Messi,Electronics,unknown,,J0hn,2024-01-01
,messi,,350.06,,,
ORD4691,Messi!!,Electronics,unknown,-1,john ,2024-01-01
ORD4692,,Sports,unknown,-1,John,2024/13/01
,,Sports,unknown,9,J0hn,2024/13/01
4694,MESSI,,,,,01/02/2024
4695,MESSI,,,-1,john ,2024-01-01
,Messi,sports,,,John,
,messi,Sports,,,john ,2024/13/01
,MESSI,Elec ,,3,,2024/13/01
,Messi!!,,,,,01/02/2024
ORD4700,Messi!!,sports,247.42,,,01/02/2024
,MESSI,Elec ,,-1,JOHN,
4702,MESSI,,,,,
4703,Messi!!,,,4,JOHN,01/02/2024
,messi,Elec ,461.94,,JOHN,2024-01-01
4705,MESSI,Sports,264.16,8,john ,01/02/2024
ORD4706,,,,-1,J0hn,01/02/2024
,MESSI,,unknown,,john ,2024/13/01
,Messi!!,,79.15,,,
,MESSI,Elec ,113.5,-1,John,
,Messi,sports,unknown,1,JOHN,01/02/2024
ORD4711,Messi,,66.29,-1,john ,01/02/2024
,,,unknown,,JOHN,
,,sports,unknown,2,john ,
,Messi!!,Sports,unknown,,,01/02/2024
4715,,,,-1,John,01/02/2024
ORD4716,,sports,unknown,-1,John,
, Messi ,Sports,,,,01/02/2024
ORD4718,MESSI,Electronics,,,john ,01/02/2024
,Messi!!,Elec ,,9,,
,,sports,unknown,,john ,2024/13/01
, Messi ,Sports,,,JOHN,2024-01-01
ORD4722,,sports,310.1,,,
,,Sports,158.63,,JOHN,2024-01-01
ORD4724,messi,Sports,unknown,,,01/02/2024
ORD4725,,sports,,,,
,,Sports,unknown,-1,JOHN,2024-01-01
,Messi!!,Sports,,,john ,2024/13/01
4728,MESSI,,,-1,,2024-01-01
ORD4729,Messi,,,,,01/02/2024
ORD4730,,,,,john ,2024-01-01
, Messi ,Sports,,-1,john ,2024-01-01
,messi,Sports,,-1,,01/02/2024
ORD4733,Messi,,379.83,6,,01/02/2024
,Messi!!,sports,,-1,John,01/02/2024
4735,Messi!!,Sports,unknown,8,John,01/02/2024
,,,,,,01/02/2024
4737, Messi ,Electronics,195.97,-1,,
,,Electronics,,10,J0hn,
4739,MESSI,sports,,6,john ,01/02/2024
,,,,9,,01/02/2024
4741,messi,Sports,,-1,J0hn,
ORD4742,MESSI,,,,john ,
,Messi,sports,unknown,,john ,
,MESSI,Sports,unknown,,,2024/13/01
,Messi,sports,unknown,,,
4746,,,,-1,JOHN,
,messi,Elec ,,,John,2024/13/01
,messi,,270.39,2,,2024/13/01
ORD4749,MESSI,,,,john ,
4750, Messi ,Elec ,,,JOHN,
, Messi ,,,,J0hn,
,messi,Electronics,42.33,6,JOHN,2024-01-01
4753,messi,Sports,,-1,JOHN,2024/13/01
,,,,4,JOHN,
4755,MESSI,,,-1,,2024/13/01
ORD4756,,sports,66.32,,JOHN,
,messi,Electronics,494.47,-1,john ,2024/13/01
4758,Messi,sports,,8,,2024-01-01
ORD4759,Messi,sports,unknown,10,,2024/13/01
,Messi!!,,465.74,,JOHN,2024-01-01
ORD4761,messi,,unknown,,J0hn,
, Messi ,,unknown,,,2024-01-01
4763,,Electronics,340.58,-1,,
4764, Messi ,Electronics,87.53,,JOHN,2024-01-01
4765,messi,Sports,27.72,-1,,01/02/2024
ORD4766,MESSI,Elec ,,,,2024-01-01
,Messi,Electronics,,,,01/02/2024
, Messi ,Sports,,,John,
,,,,,,2024/13/01
ORD4770,Messi!!,sports,,,JOHN,2024/13/01
4771,,Elec ,,,J0hn,01/02/2024
,,,35.72,,,
,,Elec ,unknown,,JOHN,
ORD4774,MESSI,Elec ,unknown,-1,J0hn,2024/13/01
,messi,Sports,unknown,3,,2024-01-01
4776, Messi ,Sports,,-1,JOHN,2024/13/01
,MESSI,Elec ,466.4,,,
,MESSI,Electronics,,-1,john ,
,,,,,John,2024/13/01
, Messi ,,unknown,2,John,
,Messi!!,,unknown,,john ,2024/13/01
ORD4782,MESSI,Electronics,,,JOHN,2024/13/01
, Messi ,Sports,,9,JOHN,
,Messi!!,Electronics,,-1,john ,2024/13/01
4785,messi,,,,,
,messi,,unknown,5,John,
4787,,Sports,unknown,5,john ,
4788,MESSI,Electronics,,,J0hn,2024-01-01
4789,Messi!!,Elec ,79.79,5,john ,
,,Sports,,8,JOHN,01/02/2024
ORD4791, Messi ,,,-1,J0hn,2024/13/01
,MESSI,sports,,-1,john ,
,messi,Elec ,,-1,john ,01/02/2024
,messi,Electronics,,,J0hn,
ORD4795,MESSI,Electronics,unknown,,john ,01/02/2024
, Messi ,,unknown,,John,
,,sports,,,J0hn,01/02/2024
ORD4798,Messi,Sports,137.3,,john ,
,Messi!!,,,-1,,2024/13/01
,messi,Sports,212.7,,JOHN,
ORD4801, Messi ,sports,188.5,-1,john ,
ORD4802,messi,Elec ,,2,John,2024/13/01
,Messi,Sports,,,,01/02/2024
ORD4804,,Electronics,,,,2024/13/01
,,Elec ,,,,
ORD4806,Messi!!,Electronics,,,JOHN,2024-01-01
,,Elec ,,8,JOHN,
,Messi,Elec ,,,,2024-01-01
,Messi!!,Sports,,9,,2024-01-01
,Messi!!,sports,255.7,,,01/02/2024
,,sports,,,,01/02/2024
ORD4812, Messi ,Electronics,,,JOHN,2024/13/01
ORD4813,,Electronics,unknown,,,
,messi,,unknown,-1,john ,
ORD4815,,Electronics,unknown,,,2024/13/01
4816,,Electronics,,,,
ORD4817,Messi!!,Electronics,,-1,JOHN,2024/13/01
,Messi,Electronics,,-1,,01/02/2024
ORD4819, Messi ,Electronics,131.44,,john ,
,Messi,,105.97,10,JOHN,
, Messi ,Elec ,,,John,2024-01-01
,,Electronics,,6,john ,
ORD4823,,sports,unknown,,john ,01/02/2024
,,Elec ,,9,J0hn,
ORD4825,Messi,,,10,John,2024-01-01
,Messi,Electronics,unknown,7,,2024/13/01
ORD4827,,sports,,10,,01/02/2024
ORD4828, Messi ,,,-1,,2024/13/01
4829,Messi,,,,John,01/02/2024
, Messi ,Sports,,,JOHN,2024-01-01
ORD4831,Messi!!,sports,,,John,01/02/2024
,MESSI,Electronics,,10,John,
, Messi ,Electronics,unknown,,john ,2024-01-01
,MESSI,,,,john ,01/02/2024
ORD4835,,Electronics,,-1,john ,
,MESSI,Sports,,,John,
,messi,,,5,,2024/13/01
,,sports,unknown,9,john ,
ORD4839,,Electronics,,8,JOHN,01/02/2024
,,,,3,john ,
ORD4841,,,286.12,-1,,
ORD4842,,sports,unknown,,J0hn,
,MESSI,,,-1,john ,2024-01-01
ORD4844,Messi,Elec ,unknown,,,
,,Sports,,,J0hn,
ORD4846,messi,,,,JOHN,
, Messi ,Sports,314.59,,,
,Messi!!,sports,unknown,,JOHN,
4849,Messi,Electronics,,,John,01/02/2024
4850,messi,sports,,-1,J0hn,01/02/2024
,Messi,Elec ,,-1,JOHN,01/02/2024
,Messi,Electronics,334.03,-1,,2024-01-01
ORD4853,,Sports,unknown,-1,JOHN,
,,,unknown,,,2024-01-01
4855,Messi!!,Sports,241.64,,,
,Messi!!,,unknown,,john ,
4857,,Elec ,unknown,-1,,
ORD4858,,,216.23,,,
, Messi ,Electronics,216.98,-1,JOHN,
4860,,Sports,,-1,J0hn,2024/13/01
ORD4861,MESSI,Sports,314.32,-1,,
4862,MESSI,Sports,,,J0hn,01/02/2024
ORD4863, Messi ,,,-1,JOHN,
,Messi,,unknown,6,john ,01/02/2024
4865,,Sports,unknown,-1,,
ORD4866,,Sports,,,,01/02/2024
,messi,Sports,,10,,
,Messi,Sports,,,JOHN,
,messi,Electronics,,-1,JOHN,
4870,Messi,Sports,266.35,9,J0hn,2024-01-01
,Messi!!,,274.82,4,john ,2024/13/01
,MESSI,,22.12,,john ,
ORD4873,,,74.68,,J0hn,
ORD4874, Messi ,Electronics,unknown,,JOHN,2024-01-01
ORD4875,Messi,,,5,john ,2024/13/01
,Messi!!,,369.24,,john ,2024/13/01
ORD4877,,,,-1,john ,
,,Sports,240.27,-1,John,
4879,,Sports,439.43,-1,,
4880,,,,,J0hn,2024-01-01
ORD4881, Messi ,Electronics,,8,john ,2024/13/01
,Messi!!,,,,John,
,MESSI,Sports,unknown,,J0hn,2024/13/01
ORD4884,,Electronics,477.55,5,John,2024-01-01
, Messi ,sports,194.98,-1,JOHN,01/02/2024
ORD4886,,Electronics,,-1,john ,2024-01-01
,,Elec ,unknown,10,,
,MESSI,sports,unknown,,,2024-01-01
ORD4889,,Elec ,264.25,4,J0hn,01/02/2024
,MESSI,,unknown,-1,John,
,,Electronics,,-1,,
,Messi!!,Elec ,,-1,JOHN,2024/13/01
,messi,,,,,01/02/2024
4894,MESSI,,,,John,01/02/2024
,messi,sports,,1,JOHN,01/02/2024
4896,MESSI,,unknown,-1,John,2024/13/01
ORD4897, Messi ,sports,,,John,01/02/2024
,Messi!!,,unknown,,John,2024-01-01
4899,MESSI,,117.88,-1,,01/02/2024
ORD4900,MESSI,Elec ,unknown,,john ,2024-01-01
ORD4901,,,unknown,-1,John,01/02/2024
,messi,Electronics,,-1,,
,,Electronics,,5,,2024-01-01
ORD4904,MESSI,sports,20.32,-1,John,
,messi,Electronics,,,John,2024/13/01
4906,Messi,Elec ,unknown,,john ,
4907,Messi!!,Sports,,,JOHN,
,Messi!!,Elec ,,10,J0hn,
,,,,,,
,Messi,Sports,,2,J0hn,
,Messi,,unknown,5,J0hn,2024/13/01
4912,,sports,92.1,8,John,
4913,Messi!!,Electronics,,6,J0hn,
4914,,,,,,2024-01-01
, Messi ,Electronics,,,,01/02/2024
,,Electronics,unknown,5,JOHN,01/02/2024
ORD4917,,Elec ,,-1,,
4918,,Sports,unknown,5,john ,2024/13/01
,,sports,,6,JOHN,2024/13/01
4920, Messi ,Sports,,,,
,MESSI,,408.94,,John,01/02/2024
,,sports,267.16,,,
4923,,Sports,unknown,,JOHN,
,,sports,472.76,,John,
4925,,,,1,J0hn,2024-01-01
ORD4926, Messi ,Sports,unknown,,,2024/13/01
,MESSI,,,-1,J0hn,
, Messi ,sports,,,JOHN,2024-01-01
,Messi!!,,,-1,John,01/02/2024
,,,,,,2024-01-01
ORD4931,messi,sports,unknown,6,john ,2024/13/01
,messi,,,,john ,2024-01-01
ORD4933,Messi!!,Electronics,401.57,10,JOHN,
4934,,Electronics,unknown,-1,,
4935,,Electronics,,-1,,
ORD4936,,Sports,unknown,,J0hn,2024/13/01
4937,MESSI,Sports,,3,,01/02/2024
,messi,Electronics,,-1,john ,2024-01-01
,messi,,unknown,-1,John,2024-01-01
ORD4940,,sports,,,,2024/13/01
4941, Messi ,sports,unknown,,john ,
ORD4942,Messi,sports,,-1,JOHN,
4943,MESSI,Electronics,111.83,,,
4944,Messi,sports,unknown,,,2024-01-01
, Messi ,Elec ,333.21,5,John,
,Messi,sports,89.63,,John,
, Messi ,sports,,,J0hn,2024/13/01
,Messi!!,,,,,
,MESSI,sports,5.62,,JOHN,2024-01-01
,Messi!!,Electronics,,-1,J0hn,2024-01-01
4951,Messi,,unknown,,JOHN,2024/13/01
ORD4952, Messi ,sports,,3,J0hn,
,MESSI,Elec ,,-1,,
,,,286.4,-1,John,2024/13/01
ORD4955,,,335.95,5,,
4956,Messi!!,sports,,,John,2024-01-01
4957,Messi!!,Electronics,389.61,-1,john ,
4958, Messi ,Electronics,,2,john ,2024-01-01
ORD4959,Messi,Electronics,unknown,,J0hn,
4960, Messi ,Electronics,335.18,,,
ORD4961,,Electronics,,,,
ORD4962,MESSI,sports,unknown,-1,John,01/02/2024
,MESSI,sports,,5,,2024-01-01
ORD4964,,Sports,342.62,-1,JOHN,
,,,,,J0hn,2024-01-01
ORD4966, Messi ,,unknown,2,John,
ORD4967,,,497.23,-1,,2024-01-01
ORD4968,MESSI,Sports,,,,
,messi,Sports,148.81,,John,2024-01-01
ORD4970,Messi,,,,John,
,messi,,unknown,-1,john ,
, Messi ,,,,,2024/13/01
,Messi!!,,225.19,-1,John,2024-01-01
4974, Messi ,sports,81.26,,J0hn,01/02/2024
,,Electronics,467.03,6,John,01/02/2024
ORD4976,,Elec ,unknown,,JOHN,01/02/2024
,Messi!!,Elec ,,,john ,
ORD4978, Messi ,,unknown,3,JOHN,2024-01-01
,,sports,unknown,6,JOHN,01/02/2024
,Messi!!,,,,JOHN,
ORD4981,Messi!!,Elec ,,-1,,2024/13/01
ORD4982,,Elec ,,,john ,
, Messi ,Electronics,unknown,-1,JOHN,
,Messi!!,Sports,unknown,-1,,
ORD4985,messi,,,,JOHN,
,messi,,112.31,,john ,2024-01-01
,Messi!!,Elec ,,,,
,Messi,sports,unknown,10,,01/02/2024
ORD4989,,,,,JOHN,2024-01-01
ORD4990,,Sports,,,J0hn,2024/13/01
ORD4991,messi,,unknown,,,01/02/2024
,MESSI,Electronics,,1,,
ORD4993,,,169.44,,John,2024/13/01
, Messi ,sports,unknown,,JOHN,
ORD4995, Messi ,Elec ,,,JOHN,01/02/2024
,Messi,,,9,J0hn,01/02/2024
ORD4997,,Sports,27.44,,JOHN,
,Messi!!,Sports,104.99,,,2024-01-01
,,sports,,,,2024-01-01
